id,date,content,Emotion
275,2022-09-09 14:08:58+00:00,yeah her majesty used pop arrys bar once week for coffee coffee,3.0
276,2022-09-09 14:06:05+00:00,further the announcement made the and premier league mark respect following the passing her majesty queen elizabeth english football has united postpone all football activity therefore the saturday soccer school will not going ahead this week,5.0
277,2022-09-09 14:03:44+00:00,king charles iii crownregional indicator london buckinghampalace kingcharlesiii unitedkingdom greatbritain british kingcharleslll queen queenelizabeth queenelizabethii nft nft nftart art video england kingofengland,5.0
278,2022-09-09 14:00:40+00:00,thank you her majesty for everything,3.0
279,2022-09-09 14:00:28+00:00,the postponing football and other sporting events for the wrong decision however accept for what hearts her majesty loved the gee gees horse face she also liked her football the world doesnt stop turning and nor would she want shed want enjoy ourselves,5.0
280,2022-09-09 13:57:59+00:00,wrong decision opinion but understandable hearts rip marm,7.0
281,2022-09-09 13:56:40+00:00,believe what her majesty would have wanted see you,3.0
282,2022-09-09 13:56:26+00:00,her majesty queen elizabeth will forever admired for her commitment service and duty inspiration send our deepest sympathiesph credit etnacoffee,5.0
283,2022-09-09 13:54:13+00:00,your majesty thank you for your dedication and influence over years service queenelizabeth queen unitedkingdom,5.0
284,2022-09-09 13:51:39+00:00,offer sincere condolence sir her majesty was wonderful person and leading example selfless service,5.0
285,2022-09-09 13:50:50+00:00,its with great sadness that have learned the passing her majesty the queen,3.0
286,2022-09-09 13:49:50+00:00,are deeply saddened hear the passing ofher majesty the queen elizabeth iiwe join the nation mourningand offer our heartfelt condolences the royal family,5.0
287,2022-09-09 13:48:43+00:00,genuinely interested how people colour feel about the death the queen don need into the british empire colonial history sure our ancestors are rejoicing but please let know your thoughtsqueenelizabeth,5.0
288,2022-09-09 13:48:04+00:00,years selfless and dignified service rest peace dove peace flag for united kingdom england,5.0
289,2022-09-09 13:47:40+00:00,thank you for years public service rest peace queen elizabeth princess mediumlight skin tonescotlandflag for united kingdom,5.0
290,2022-09-09 13:42:15+00:00,king charles iii arriving buckingham palace few moments ago kingcharles londonbridge,5.0
291,2022-09-09 13:40:41+00:00,rest peace elizabeth your prince phillip waiting take your hand the gates,5.0
292,2022-09-09 13:39:17+00:00,solemn mass thanksgiving for the life and service her majesty queen elizabeth will take place this sunday september noona dedicated place prayer and remembrance also located within the cathedral this timeall are welcome,5.0
293,2022-09-09 13:38:40+00:00,all flags are lowered halfmast memory her majesty queen elizabeth flag for united kingdomlondon queenelizabeth,3.0
294,2022-09-09 13:34:04+00:00,surreal watching this history unfold seeing king charles shaking everyone hand outside buckingham palace with the crowd singing god save the king incredibly moving and unifying scenes pleading face itvnews queenelizabeth kingcharles,5.0
295,2022-09-09 13:31:38+00:00,rotating light breaking news rotating light weather has been cancelled due official period establishment sycophants mourning face with rolling eyes abolishthemonarchy,3.0
296,2022-09-09 13:31:05+00:00,for the first time since the royal standard now flying above buckingham palace for king and his queen kingcharles,5.0
297,2022-09-09 13:30:19+00:00,found hard not get emotional watching this well done your majesty especially while grieving,3.0
298,2022-09-09 13:28:22+00:00,very unusual sight the new king and queen walk through the gates buckingham palace after meeting crowds that gathered welcome them londonkingcharles queencamilla,5.0
299,2022-09-09 13:27:15+00:00,king charles meeting and greeting his way into buckingham palace kingcharles,5.0
300,2022-09-09 13:25:55+00:00,dont get distracted queens death amp all goings behind the scenes this still happened amp wheres the update wont forget justsayinfistpraypray london united kingdom,6.0
301,2022-09-09 13:25:14+00:00,the royal kingstandard now raised above buckinghampalace for the first time king charles arrives here the waiting crowd spontaneous burst into god save the king meets them front the gates queenelizabethii kingcharles,5.0
302,2022-09-09 13:23:51+00:00,the company offers condolences all the royal family but with special mention the earl wessex haberdasher,5.0
303,2022-09-09 13:21:02+00:00,the team fieldhouse beyond sad the death her majesty queen elizabeth her dedication service and leadership have been unparalleled she was also one the world greatest communicators extend our condolences the royal family god save the king,5.0
304,2022-09-09 13:20:26+00:00,alongside are deeply saddened about the passing her majesty queen elizabeth our deepest sympathies are with her family this very sad time,3.0
305,2022-09-09 13:18:04+00:00,rip her majesty crowncamera the queen kingsbury high school,7.0
306,2022-09-09 13:16:56+00:00,next generation pro football academy deeply saddened the passing her majesty queen elizabeth ilour thoughts are with the entire royal family the nation mourns this huge lossrest peace your majesty,5.0
307,2022-09-09 13:16:53+00:00,what great and solemn day for everyone king charles iii was good see you rubbing skin with the populace that loves the entire royal family god bless our late queen elizabeth heaven,5.0
308,2022-09-09 13:14:56+00:00,our capital our country amp millions people across the world are united our sadness mourn the great loss her majesty queen elizabeth britannia shall prevail the queen dead long live the king,5.0
309,2022-09-09 13:13:17+00:00,thank you and rest peace your majesty,5.0
310,2022-09-09 13:10:02+00:00,following the unfortunate passingof queen elizabeth the has announced that all games will bepostponed this weekend our fixture against will rearranged later datewe continue send our thoughts the royal family this time,5.0
311,2022-09-09 13:09:41+00:00,memoriamher majesty queen elizabeth,3.0
312,2022-09-09 13:08:12+00:00,books condolences have been opened and flowers left tribute the queen around the world you can sign our digital commemoration her majesty here,5.0
313,2022-09-09 13:08:08+00:00,his majesty the king will address the nation and the commonwealth message that will broadcast bst palace,3.0
314,2022-09-09 13:07:54+00:00,one more email from random company telling that they send their condolences the royal family and going lose mindwhy are you centring yourselves someone elses situation its gross,6.0
315,2022-09-09 13:06:27+00:00,letter condolence samdech hun sen cambodia addressed the hon elizabeth truss the united kingdom great britain and northern ireland the passing her majesty elizabeth the queen the united kingdom great britain and northern ireland,3.0
316,2022-09-09 13:06:22+00:00,archie and paying our respects her majesty queen elizabeth thank you black heart,3.0
317,2022-09-09 13:04:44+00:00,condolence letter preah bat samdech borom neath norodom sihanmoni his majesty the king charles iii great britain and northern ireland,5.0
318,2022-09-09 13:02:16+00:00,where are the royals when the people gather outside their gates and pin flowers the railings nowhere seenthey fly balmoral pay their respects but ignore the subjects peering solemnly through the gates londonno soulroyalfamily kingcharles queen,3.0
319,2022-09-09 13:01:03+00:00,the official royal family book condolences for those who would like leave msg,3.0
320,2022-09-09 13:00:13+00:00,texan deaththrashers stream new single video album release day,10.0
321,2022-09-09 12:59:28+00:00,are extremely saddened the sudden loss our her royal majesty the queen our thoughts and prayers are with the royal family during this difficult time will never forget everything that her royal majesty has done for our country white heart,3.0
322,2022-09-09 12:59:21+00:00,guys keep your queen england bank notes now cash out souvenir memory sob,3.0
323,2022-09-09 12:55:47+00:00,memory queen elizabeth thank you for outstanding service may you rest peace our sincere condolences the royal family god save king charles lll,5.0
324,2022-09-09 12:55:13+00:00,one told driving through rainy central london the evening the queen death would stressful wtf,
325,2022-09-09 12:52:51+00:00,minute silence for her late majesty queen elizabeth the house commons queenelizabethii,3.0
326,2022-09-09 12:51:30+00:00,she was mother and grandmother and she was the queen england rip,7.0
327,2022-09-09 12:51:26+00:00,strange old world the scot and the welsh rugby unions have suspended rugby tomorrow and england rfu have given that decision the club sort out each their own how they feel about this,2.0
